iteration,reward_mean,reward_dev,loss
500,-21.170000000000094,11.044097971314889,13.261676788330078
1000,-22.42000000000009,9.175053133361212,0.7163015604019165
1500,-25.290000000000123,9.634360383543951,1.6022348403930664
2000,-20.560000000000077,9.344538511879625,1.4321997165679932
2500,-26.020000000000124,7.760515446798683,9.458072662353516
3000,-28.000000000000135,5.700000000000047,2.6351163387298584
3500,-13.550000000000015,5.5272506728029365,2.9464521408081055
4000,-29.900000000000155,0.0,3.383039951324463
4500,-27.950000000000138,5.850000000000047,6.400107383728027
5000,-25.010000000000122,10.008041766499638,2.970391035079956
5500,-26.99000000000014,8.730000000000045,0.6390604376792908
6000,-27.98000000000014,5.760000000000048,1.1979683637619019
6500,-27.99000000000014,5.7300000000000475,4.0119242668151855
7000,-24.040000000000106,8.951558523519873,0.5478343963623047
7500,-25.020000000000106,7.8406377291647065,0.5422216653823853
8000,-25.08000000000012,9.916531651742014,5.737541198730469
8500,-29.900000000000155,0.0,3.097175359725952
9000,-24.600000000000104,8.122068701999583,1.0078301429748535
9500,-21.390000000000093,10.808649314322377,7.415165901184082
10000,-18.290000000000095,16.10145645586144,0.7879129648208618
10500,-23.350000000000087,8.358737943015157,4.943960189819336
11000,-28.04000000000014,5.580000000000046,1.4001169204711914
11500,-15.19000000000005,13.293716560841863,1.645017385482788
12000,-8.460000000000017,11.583194723391314,8.251228332519531
12500,-17.540000000000067,10.569692521544862,3.9305624961853027
13000,-20.490000000000073,10.335129413800365,3.0696640014648438
13500,-8.860000000000063,17.034858379217646,3.0005178451538086
14000,-11.820000000000029,12.852299405164866,0.7732570171356201
14500,-16.120000000000033,8.437511481473718,2.4187843799591064
15000,-12.12000000000005,15.919912060058666,1.6041887998580933
15500,-18.120000000000044,8.795999090495696,1.0781447887420654
16000,-20.89000000000007,9.047148722111373,0.9006800651550293
16500,-4.5500000000000576,33.540579899578404,0.6479433178901672
17000,-8.21000000000002,11.233650341718874,3.889244556427002
17500,-13.440000000000015,11.706425585976291,1.1034611463546753
18000,-14.590000000000046,10.771114148499281,1.4901647567749023
18500,-13.580000000000046,13.801217337611973,0.6155756711959839
19000,-0.7200000000000045,14.03999999999999,6.07223653793335
19500,-10.960000000000027,8.022742673176081,1.667501449584961
20000,1.669999999999996,21.81683065892019,1.1479589939117432
20500,5.719999999999881,17.109108685141877,7.267217636108398
21000,-10.620000000000026,20.7740607489244,1.1940524578094482
21500,-3.0499999999999945,17.690633114730527,0.879605770111084
22000,-15.440000000000055,11.529804855243691,3.8177006244659424
22500,8.12999999999993,20.31733496303094,1.8708553314208984
23000,14.11999999999998,61.66758954264391,13.8917818069458
23500,6.719999999999994,36.14553361066904,5.297818660736084
24000,24.11999999999997,38.18067050223192,4.9448113441467285
24500,7.569999999999972,40.088403560132015,2.6164934635162354
25000,1.579999999999984,29.468654533249417,1.774064302444458
25500,3.7199999999999678,37.86332790445135,9.817527770996094
26000,4.589999999999925,60.4751758988759,4.281815052032471
26500,73.70999999999951,160.16533613737892,4.353339195251465
27000,-2.560000000000044,10.914320867557427,7.861433029174805
27500,9.730000000000036,59.79229130916487,7.804757118225098
28000,-0.6500000000001016,25.2322511877161,7.4126691818237305
28500,-0.7300000000000537,45.813732657359445,16.454853057861328
29000,3.4600000000000977,38.59557487588473,13.547374725341797
29500,-9.210000000000063,15.604835788946975,10.676071166992188
30000,-9.630000000000079,15.948796192816596,5.109366416931152
30500,-6.490000000000021,31.893524421110996,0.7643442153930664
31000,48.24999999999986,76.12765923105731,2.1890697479248047
31500,25.90000000000016,58.17107528660642,9.331879615783691
32000,13.219999999999965,58.30929256988124,6.972836494445801
32500,6.3600000000001256,29.12940782096368,3.8513503074645996
33000,14.109999999999967,58.927963650545486,2.037534236907959
33500,-10.420000000000034,11.944354314905436,5.788931369781494
34000,31.910000000000036,54.114165428287045,5.019024848937988
34500,14.179999999999964,61.55949642419112,1.906639814376831
