iteration,reward_mean,reward_dev,loss
500,-2.0,9.797958971132712,6.553621292114258
1000,2.0,11.661903789690601,3.9277167320251465
1500,0.0,7.745966692414834,3.5615382194519043
2000,0.0,10.954451150103322,4.652334213256836
2500,4.0,9.16515138991168,5.158578872680664
3000,9.0,7.0,1.8439700603485107
3500,6.0,6.6332495807108,2.6345157623291016
4000,6.0,6.6332495807108,3.552278518676758
4500,7.0,6.4031242374328485,2.7256548404693604
5000,7.0,6.4031242374328485,1.5465643405914307
5500,13.0,6.4031242374328485,2.1404008865356445
6000,11.0,8.306623862918075,2.7417056560516357
6500,11.0,5.385164807134504,3.4980416297912598
7000,12.0,7.483314773547883,4.619667053222656
7500,13.0,6.4031242374328485,2.4074654579162598
8000,13.0,7.810249675906654,1.518902063369751
8500,15.0,6.708203932499369,2.4798011779785156
9000,8.0,9.797958971132712,2.071845054626465
9500,14.0,4.898979485566356,6.46114444732666
10000,15.0,6.708203932499369,6.80103063583374
10500,12.0,8.717797887081348,5.588852882385254
11000,13.0,6.4031242374328485,12.541303634643555
11500,20.0,4.47213595499958,7.263370037078857
12000,18.0,6.0,8.052933692932129
12500,9.0,7.0,7.427753925323486
13000,14.0,6.6332495807108,9.165753364562988
13500,19.0,7.0,11.025690078735352
14000,14.0,6.6332495807108,13.224712371826172
14500,14.0,6.6332495807108,8.877704620361328
15000,12.0,8.717797887081348,11.766718864440918
15500,13.0,6.4031242374328485,11.747856140136719
16000,17.0,6.4031242374328485,6.759567737579346
16500,16.0,6.6332495807108,15.139967918395996
17000,14.0,6.6332495807108,7.118775844573975
17500,20.0,10.954451150103322,16.271146774291992
18000,17.0,10.04987562112089,10.490030288696289
18500,13.0,9.0,13.851396560668945
19000,19.0,7.0,15.527509689331055
19500,18.0,4.0,9.878815650939941
20000,17.0,9.0,18.278335571289062
20500,18.0,6.0,11.053211212158203
21000,22.0,6.0,14.776626586914062
21500,14.0,9.16515138991168,17.24237823486328
22000,15.0,10.246950765959598,18.18997573852539
22500,13.0,11.874342087037917,28.207857131958008
23000,10.0,8.94427190999916,16.140457153320312
23500,15.0,5.0,22.707366943359375
24000,17.0,13.45362404707371,17.497032165527344
24500,12.0,6.0,26.604175567626953
25000,14.0,9.16515138991168,18.573406219482422
25500,28.0,11.661903789690601,28.45779037475586
26000,18.0,9.797958971132712,26.641765594482422
26500,18.0,10.770329614269007,12.92570972442627
27000,17.0,9.0,38.93061065673828
27500,18.0,9.797958971132712,24.166461944580078
28000,18.0,9.797958971132712,9.219860076904297
28500,14.0,9.16515138991168,16.320505142211914
29000,18.0,4.0,17.29884147644043
29500,14.0,14.2828568570857,19.706867218017578
30000,22.0,16.0,20.200531005859375
30500,13.0,10.04987562112089,23.915504455566406
31000,32.0,24.0,35.629947662353516
31500,19.0,13.74772708486752,25.25225257873535
32000,16.0,10.198039027185569,6.107931613922119
32500,16.0,8.0,10.807525634765625
33000,30.0,8.94427190999916,25.3641414642334
33500,19.0,9.433981132056603,14.497699737548828
34000,19.0,7.0,32.50895309448242
34500,20.0,18.973665961010276,31.832853317260742
35000,19.0,19.72308292331602,17.611324310302734
35500,25.0,8.06225774829855,25.581911087036133
36000,16.0,12.0,15.2423095703125
36500,17.0,6.4031242374328485,39.590091705322266
37000,20.0,17.88854381999832,29.081933975219727
37500,10.0,8.94427190999916,34.370582580566406
38000,18.0,10.770329614269007,31.634246826171875
38500,17.0,12.68857754044952,24.924144744873047
39000,8.0,8.717797887081348,21.400449752807617
39500,19.0,14.45683229480096,40.571868896484375
40000,10.0,10.954451150103322,30.251319885253906
40500,28.0,16.0,12.225458145141602
41000,24.0,19.078784028338912,22.262165069580078
41500,13.0,13.45362404707371,34.57329559326172
42000,11.0,9.433981132056603,25.284141540527344
42500,22.0,12.489995996796797,26.292640686035156
43000,10.0,10.954451150103322,24.95604133605957
43500,14.0,10.198039027185569,17.172252655029297
44000,12.0,17.776388834631177,29.954898834228516
44500,18.0,11.661903789690601,27.333158493041992
45000,15.0,18.027756377319946,65.78662109375
45500,17.0,11.874342087037917,28.472103118896484
46000,19.0,18.681541692269406,22.773170471191406
46500,22.0,17.776388834631177,21.959468841552734
47000,17.0,13.45362404707371,22.32131004333496
47500,12.0,15.362291495737216,14.436140060424805
48000,23.0,16.76305461424021,32.69624710083008
48500,19.0,18.681541692269406,11.170064926147461
49000,7.0,9.0,11.258156776428223
49500,7.0,7.810249675906654,7.11624002456665
