iteration,reward_mean,reward_dev,loss
500,8.0,16.0,8.216341972351074
1000,10.0,28.982753492378876,8.386417388916016
1500,3.0,11.0,6.018939971923828
2000,6.0,9.16515138991168,7.7210493087768555
2500,4.0,12.806248474865697,3.570180892944336
3000,9.0,13.74772708486752,5.285012245178223
3500,6.0,15.620499351813308,4.223446846008301
4000,9.0,16.401219466856727,3.0493626594543457
4500,14.0,16.24807680927192,6.072674751281738
5000,16.0,13.564659966250536,8.390420913696289
5500,29.0,28.089143810376278,8.709341049194336
6000,3.0,4.58257569495584,8.998773574829102
6500,8.0,9.797958971132712,3.6030502319335938
7000,20.0,17.88854381999832,4.785482406616211
7500,19.0,18.681541692269406,9.751754760742188
8000,23.0,16.15549442140351,5.368734836578369
8500,21.0,17.578395831246947,12.438028335571289
9000,19.0,15.132745950421556,12.239152908325195
9500,31.0,13.74772708486752,8.282722473144531
10000,26.0,21.071307505705477,8.054214477539062
10500,36.0,30.397368307141328,12.667253494262695
11000,26.0,14.966629547095765,9.29472541809082
11500,33.0,24.1039415863879,10.204505920410156
12000,23.0,20.024984394500787,10.16046142578125
12500,40.0,30.983866769659336,6.902207374572754
13000,34.0,16.852299546352718,9.321317672729492
13500,34.0,21.071307505705477,19.081172943115234
14000,34.0,24.576411454889016,12.170473098754883
14500,31.0,14.45683229480096,15.729361534118652
15000,36.0,24.166091947189145,19.28833770751953
15500,53.0,26.095976701399778,15.424955368041992
16000,45.0,25.787593916455254,8.656009674072266
16500,11.0,16.401219466856727,20.794471740722656
17000,40.0,24.49489742783178,34.707942962646484
17500,37.0,20.518284528683193,22.333559036254883
18000,29.0,15.7797338380595,27.365365982055664
18500,42.0,37.62977544445356,22.08075714111328
19000,31.0,29.478805945967352,24.611494064331055
19500,37.0,41.0,22.921234130859375
20000,21.0,13.74772708486752,16.451431274414062
20500,50.0,25.69046515733026,37.13780212402344
21000,72.0,36.0,33.4404182434082
21500,35.0,13.601470508735444,24.238351821899414
22000,46.0,45.43126676640219,34.99565124511719
22500,37.0,17.349351572897472,46.28638458251953
23000,40.0,35.4964786985977,30.488067626953125
23500,35.0,38.535697735995385,39.101234436035156
24000,41.0,13.74772708486752,24.2967529296875
24500,45.0,25.787593916455254,31.07184410095215
25000,43.0,28.30194339616981,54.87177276611328
25500,23.0,20.024984394500787,72.45195770263672
26000,28.0,20.396078054371138,50.29798126220703
26500,29.0,28.792360097775937,49.63970947265625
27000,48.0,32.49615361854384,29.550525665283203
27500,43.0,30.01666203960727,79.96102142333984
28000,58.0,24.0,46.87627029418945
28500,36.0,16.24807680927192,52.366546630859375
29000,59.0,37.0,50.70447540283203
29500,46.0,44.54211490264017,84.61947631835938
30000,32.0,18.33030277982336,36.33958053588867
30500,25.0,28.372521918222215,53.86857986450195
31000,41.0,42.05948168962618,29.970518112182617
31500,23.0,29.68164415931166,77.21856689453125
32000,77.0,51.58488150611572,58.73597717285156
32500,26.0,63.118935352238,61.616363525390625
33000,68.0,97.03607576566563,51.27552032470703
33500,49.0,24.677925358506133,69.7003402709961
34000,49.0,56.824290580701486,67.90156555175781
34500,66.0,35.832945734337834,42.18914031982422
35000,55.0,46.74398357008097,42.518550872802734
35500,38.0,78.587530817554,85.4093017578125
36000,63.0,74.97332859090625,73.834716796875
36500,21.0,29.816103031751148,83.29493713378906
37000,113.0,71.14070564732964,48.06964111328125
37500,102.0,57.758116312774604,133.83934020996094
38000,84.0,61.514225996918796,53.37626647949219
38500,40.0,53.291650377896914,88.94125366210938
39000,108.0,74.26977851050857,93.72987365722656
39500,42.0,30.919249667480614,47.934326171875
40000,38.0,32.18695387886216,40.30591583251953
40500,75.0,68.59300255857006,87.86727905273438
41000,51.0,30.479501308256342,70.76685333251953
41500,58.0,63.52952069707436,42.365997314453125
42000,70.0,45.387222871640866,34.91034698486328
42500,81.0,86.88498144098322,28.239913940429688
