iteration,reward_mean,reward_dev,loss
500,0.0,0.4472135954999579,0.08482886105775833
1000,-0.6,0.4898979485566356,0.03280667960643768
1500,-0.5,0.806225774829855,0.07455086708068848
2000,-0.7,0.45825756949558394,0.18084409832954407
2500,-0.1,0.5385164807134504,0.1192743182182312
3000,-0.5,0.5,0.12642858922481537
3500,-0.5,0.6708203932499369,0.040752559900283813
4000,-0.8,0.4,0.09901104122400284
4500,-0.5,0.806225774829855,0.06769562512636185
5000,0.1,1.044030650891055,0.10453910380601883
5500,-0.5,0.5,0.08653676509857178
6000,-0.3,0.45825756949558405,0.1198994517326355
6500,-0.8,0.4,0.06115085631608963
7000,-0.2,0.7483314773547883,0.10332982242107391
7500,-0.3,0.45825756949558405,0.06790715456008911
8000,-0.4,0.48989794855663565,0.09510358422994614
8500,-0.2,0.8717797887081347,0.08250456303358078
9000,-0.8,0.4,0.14221341907978058
9500,-0.4,0.66332495807108,0.07728421688079834
10000,-0.2,0.6000000000000001,0.026641927659511566
10500,-0.5,0.5,0.07869680225849152
11000,-0.6,0.66332495807108,0.0720977634191513
11500,-0.6,0.48989794855663565,0.0648331567645073
12000,-0.3,0.45825756949558405,0.05907907336950302
12500,-0.1,0.5385164807134504,0.08905643224716187
13000,-0.5,0.5,0.039256058633327484
13500,0.7,1.0999999999999999,0.027819087728857994
14000,-0.2,0.6000000000000001,0.17333345115184784
14500,-0.4,0.66332495807108,0.08109685778617859
15000,-0.4,0.66332495807108,0.06001213192939758
15500,-0.1,0.9433981132056604,0.09800542145967484
16000,-0.1,0.8306623862918076,0.0729636698961258
16500,-0.4,0.66332495807108,0.05585590749979019
17000,-0.3,0.6403124237432849,0.10031329095363617
17500,0.0,1.0954451150103321,0.08706307411193848
18000,0.3,1.1,0.09269727766513824
18500,-0.2,0.6000000000000001,0.0420786514878273
19000,-0.2,0.4000000000000001,0.04556621238589287
19500,-0.4,0.48989794855663565,0.08537888526916504
20000,0.0,0.6324555320336759,0.04490173980593681
20500,0.6,1.9078784028338915,0.04702603444457054
21000,0.3,1.1874342087037917,0.06344623863697052
21500,0.3,1.0049875621120892,0.07564885914325714
22000,0.1,1.1357816691600549,0.026434211060404778
22500,0.3,1.004987562112089,0.029834937304258347
23000,0.2,0.8717797887081348,0.10611742734909058
23500,0.4,1.019803902718557,0.08169092237949371
24000,0.3,1.004987562112089,0.028237905353307724
24500,0.3,0.7810249675906655,0.05113034322857857
25000,-0.1,0.5385164807134504,0.04414839297533035
25500,0.6,0.9165151389911681,0.08950556069612503
26000,0.0,0.4472135954999579,0.04455448314547539
26500,0.1,0.30000000000000004,0.08332322537899017
27000,0.0,0.6324555320336759,0.023508552461862564
27500,-0.2,0.4000000000000001,0.027311336249113083
28000,-0.1,0.7000000000000001,0.05161561816930771
28500,-0.1,0.5385164807134505,0.014299263246357441
29000,0.3,0.7810249675906654,0.04656286910176277
29500,-0.1,0.7000000000000001,0.025277387350797653
30000,0.5,0.9219544457292888,0.037213750183582306
30500,0.2,0.7483314773547882,0.17382687330245972
31000,0.1,1.044030650891055,0.03702692687511444
31500,0.1,0.8306623862918076,0.05189912021160126
32000,0.3,1.1,0.03900253772735596
32500,0.1,0.8306623862918076,0.15474633872509003
33000,0.1,1.044030650891055,0.08688768744468689
33500,-0.1,0.30000000000000004,0.01602386310696602
34000,-0.1,0.30000000000000004,0.06749951839447021
34500,0.2,0.4000000000000001,0.027596935629844666
