iteration,reward_mean,reward_dev,loss
500,0.0,0.0,2.560006618499756
1000,0.0,0.0,3.307063579559326
1500,0.0,0.0,1.6315550804138184
2000,4.0,8.0,0.8437412977218628
2500,-1.0,3.0,1.9716060161590576
3000,-1.0,3.0,1.8933390378952026
3500,0.0,0.0,2.0288233757019043
4000,2.0,6.0,1.0123565196990967
4500,0.0,0.0,1.4688128232955933
5000,0.0,0.0,2.590534210205078
5500,1.0,10.44030650891055,1.2826004028320312
6000,2.0,6.0,1.8010261058807373
6500,2.0,6.0,1.4813978672027588
7000,9.0,15.7797338380595,2.200817346572876
7500,0.0,0.0,0.9275805354118347
8000,14.0,29.393876913398138,3.994932174682617
8500,1.0,3.0,0.3831734359264374
9000,4.0,8.0,1.8647849559783936
9500,15.0,19.621416870348583,1.463652491569519
10000,2.0,6.0,1.36289644241333
10500,5.0,15.0,2.5742127895355225
11000,4.0,8.0,1.0809650421142578
11500,9.0,15.7797338380595,0.3182491660118103
12000,15.0,19.1049731745428,2.0903100967407227
12500,8.0,9.797958971132712,0.7773345708847046
13000,2.0,6.0,1.5959357023239136
13500,11.0,15.7797338380595,2.0794782638549805
14000,3.0,6.4031242374328485,0.9633976221084595
14500,10.0,8.94427190999916,1.7877299785614014
15000,27.0,20.024984394500787,3.454864025115967
15500,12.0,14.696938456699069,2.8562164306640625
16000,12.0,15.362291495737216,1.8934718370437622
16500,10.0,15.491933384829668,2.0774765014648438
17000,43.0,59.50630218724736,3.8640294075012207
17500,20.0,26.076809620810597,3.1138558387756348
18000,12.0,15.362291495737216,3.9185566902160645
18500,8.0,7.483314773547883,1.0065888166427612
19000,23.0,24.919871588754223,3.7409677505493164
19500,7.0,15.524174696260024,3.994049549102783
20000,26.0,41.036569057366385,1.323662281036377
20500,23.0,41.72529209005013,2.0658864974975586
21000,13.0,15.524174696260024,4.156322479248047
21500,35.0,40.06245124802026,2.555088520050049
22000,8.0,9.797958971132712,4.534213542938232
22500,23.0,27.2213151776324,2.675400495529175
23000,35.0,34.132096331752024,3.8857028484344482
23500,25.0,28.372521918222215,0.7958968877792358
24000,45.0,32.93933818400121,2.626093864440918
24500,19.0,18.681541692269406,2.4245662689208984
25000,49.0,57.34980383575867,1.6497918367385864
25500,26.0,27.640549922170507,6.65336275100708
26000,18.0,18.867962264113206,1.1068027019500732
26500,48.0,52.87721626560914,5.710628509521484
27000,38.0,31.874754901018456,5.124074459075928
27500,19.0,41.58124577258358,5.111267566680908
28000,29.0,43.46262762420146,4.330596446990967
28500,84.0,62.321745803531535,1.0160447359085083
29000,24.0,24.166091947189145,4.799581527709961
29500,35.0,57.3149195236284,1.3471264839172363
30000,41.0,50.28916384272063,9.811302185058594
30500,97.0,85.44588931013593,4.234588623046875
31000,60.0,61.96773353931867,3.9070119857788086
31500,31.0,25.865034312755125,4.168937683105469
32000,41.0,53.749418601506754,1.3555958271026611
