iteration,reward_mean,reward_dev,loss
500,2.0,4.0,6.9603190422058105
1000,-1.0,5.385164807134504,10.808087348937988
1500,3.0,4.58257569495584,9.453851699829102
2000,2.0,4.0,8.415489196777344
2500,4.0,4.898979485566356,17.743324279785156
3000,6.0,9.16515138991168,4.809865474700928
3500,1.0,5.385164807134504,7.469142913818359
4000,-2.0,4.0,2.5232841968536377
4500,3.0,4.58257569495584,4.507477760314941
5000,3.0,4.58257569495584,3.4245901107788086
5500,3.0,4.58257569495584,6.829800128936768
6000,-1.0,5.385164807134504,3.0777313709259033
6500,4.0,12.0,8.600207328796387
7000,-2.0,7.483314773547883,8.99052619934082
7500,-1.0,5.385164807134504,2.2930753231048584
8000,-5.0,5.0,4.530289649963379
8500,-1.0,7.0,3.701523780822754
9000,-3.0,4.58257569495584,4.424595832824707
9500,-1.0,7.0,5.5902018547058105
10000,-1.0,5.385164807134504,4.3162641525268555
10500,-2.0,4.0,4.421289443969727
11000,-1.0,3.0,8.098539352416992
11500,-1.0,7.0,1.4798518419265747
12000,1.0,3.0,5.0717926025390625
12500,0.0,0.0,8.418797492980957
13000,0.0,4.47213595499958,2.5852952003479004
13500,-2.0,4.0,2.397359848022461
14000,0.0,4.47213595499958,3.868374824523926
14500,-2.0,4.0,2.580655574798584
15000,-3.0,4.58257569495584,1.4470009803771973
15500,-1.0,3.0,2.8524231910705566
16000,-3.0,4.58257569495584,8.572707176208496
16500,-2.0,4.0,5.718201160430908
17000,0.0,4.47213595499958,2.307888984680176
17500,1.0,5.385164807134504,4.992930889129639
18000,-2.0,4.0,3.7165684700012207
18500,-2.0,6.0,6.297662258148193
19000,2.0,4.0,2.5928688049316406
19500,3.0,10.04987562112089,0.5539098381996155
20000,-2.0,6.0,5.989795207977295
20500,3.0,6.4031242374328485,2.5321834087371826
21000,4.0,10.198039027185569,5.05146598815918
21500,3.0,16.15549442140351,2.4427735805511475
22000,0.0,7.745966692414834,1.6361799240112305
22500,3.0,6.4031242374328485,5.651796340942383
23000,0.0,4.47213595499958,4.247108459472656
23500,12.0,14.0,2.743683099746704
24000,9.0,16.401219466856727,3.1312012672424316
24500,0.0,6.324555320336759,3.8990371227264404
25000,5.0,11.180339887498949,9.037395477294922
25500,6.0,10.198039027185569,10.20046615600586
26000,19.0,22.561028345356956,3.318297863006592
26500,11.0,18.138357147217054,6.98868465423584
27000,1.0,5.385164807134504,4.626835346221924
27500,5.0,6.708203932499369,5.604140758514404
28000,1.0,3.0,4.789029121398926
28500,1.0,9.433981132056603,6.7010040283203125
29000,8.0,14.696938456699069,1.4116911888122559
29500,1.0,7.0,10.106498718261719
30000,7.0,9.0,3.1083714962005615
30500,1.0,7.0,2.3586840629577637
31000,-2.0,6.0,14.386777877807617
31500,8.0,15.362291495737216,11.015081405639648
32000,11.0,10.44030650891055,4.974686622619629
32500,3.0,4.58257569495584,5.7134904861450195
33000,14.0,26.90724809414742,1.9494600296020508
33500,6.0,9.16515138991168,1.6423242092132568
34000,4.0,4.898979485566356,2.0772838592529297
34500,13.0,9.0,1.9610861539840698
35000,6.0,9.16515138991168,7.044450283050537
35500,5.0,11.180339887498949,4.225294589996338
36000,4.0,4.898979485566356,3.269967794418335
36500,4.0,4.898979485566356,2.8508245944976807
37000,5.0,5.0,2.7778899669647217
37500,7.0,14.866068747318506,7.553825378417969
38000,1.0,3.0,3.549774169921875
38500,0.0,0.0,8.5870361328125
39000,5.0,9.219544457292887,11.867905616760254
39500,4.0,6.6332495807108,1.6930153369903564
40000,11.0,11.357816691600547,1.179651141166687
40500,10.0,7.745966692414834,6.9726057052612305
41000,13.0,16.76305461424021,7.280765533447266
41500,8.0,8.717797887081348,2.4988694190979004
42000,8.0,8.717797887081348,2.0883243083953857
42500,4.0,9.16515138991168,2.8554482460021973
43000,0.0,0.0,5.489194393157959
43500,7.0,9.0,9.294485092163086
44000,5.0,9.219544457292887,1.404172420501709
44500,9.0,9.433981132056603,1.5415408611297607
45000,6.0,12.0,8.819520950317383
45500,7.0,11.874342087037917,8.760848999023438
46000,17.0,14.866068747318506,3.667545795440674
46500,4.0,4.898979485566356,9.590376853942871
47000,7.0,9.0,1.8153281211853027
47500,3.0,9.0,5.406246185302734
48000,11.0,11.357816691600547,2.911787271499634
48500,6.0,4.898979485566356,3.7447214126586914
49000,6.0,10.198039027185569,3.190826416015625
49500,5.0,9.219544457292887,3.507519245147705
50000,5.0,5.0,13.20456600189209
50500,7.0,6.4031242374328485,7.1786909103393555
51000,8.0,11.661903789690601,12.83942699432373
51500,15.0,18.027756377319946,9.450145721435547
52000,5.0,9.219544457292887,3.352055072784424
52500,5.0,9.219544457292887,7.8985514640808105
53000,12.0,12.489995996796797,5.87849760055542
53500,12.0,6.0,1.879802942276001
54000,6.0,9.16515138991168,4.853780269622803
54500,7.0,10.04987562112089,2.1002988815307617
55000,13.0,14.866068747318506,1.7829619646072388
55500,4.0,4.898979485566356,9.256954193115234
56000,5.0,6.708203932499369,4.539422035217285
56500,5.0,5.0,0.7652341723442078
57000,8.0,8.717797887081348,12.629270553588867
57500,6.0,6.6332495807108,17.31195640563965
58000,5.0,5.0,12.170931816101074
58500,1.0,3.0,5.657976150512695
59000,9.0,11.357816691600547,5.656041145324707
59500,10.0,13.416407864998739,9.759843826293945
60000,5.0,5.0,2.264397144317627
60500,7.0,9.0,6.214181900024414
61000,11.0,13.0,2.456167221069336
61500,12.0,17.204650534085253,2.1651716232299805
62000,3.0,4.58257569495584,23.566986083984375
62500,7.0,11.874342087037917,2.713184356689453
63000,3.0,6.4031242374328485,5.235116958618164
63500,2.0,4.0,3.386579990386963
64000,3.0,4.58257569495584,5.810220718383789
64500,3.0,6.4031242374328485,3.946704387664795
65000,4.0,9.16515138991168,3.2725133895874023
65500,1.0,3.0,3.82063889503479
66000,8.0,8.717797887081348,19.439998626708984
66500,7.0,9.0,1.9559520483016968
67000,12.0,15.362291495737216,2.0721728801727295
67500,8.0,14.696938456699069,2.6591386795043945
68000,6.0,9.16515138991168,8.559398651123047
68500,10.0,16.1245154965971,10.901077270507812
69000,9.0,8.306623862918075,8.095699310302734
69500,7.0,9.0,16.13787078857422
70000,10.0,8.94427190999916,4.237070560455322
70500,1.0,3.0,5.835295677185059
71000,4.0,4.898979485566356,4.1719841957092285
71500,12.0,15.362291495737216,3.0787274837493896
72000,16.0,15.620499351813308,7.024908065795898
72500,4.0,4.898979485566356,1.4069836139678955
73000,22.0,25.612496949731394,1.5459108352661133
73500,15.0,15.652475842498529,11.766233444213867
74000,27.0,21.470910553583888,1.1609554290771484
74500,15.0,15.0,26.809526443481445
75000,11.0,13.0,12.329814910888672
75500,15.0,12.84523257866513,6.1658735275268555
76000,12.0,9.797958971132712,2.415950298309326
76500,8.0,8.717797887081348,8.097610473632812
77000,21.0,12.206555615733702,10.771757125854492
77500,10.0,10.954451150103322,8.589814186096191
78000,18.0,12.489995996796797,9.857746124267578
78500,15.0,13.601470508735444,10.848858833312988
79000,6.0,4.898979485566356,8.569371223449707
79500,7.0,9.0,8.566776275634766
80000,14.0,14.2828568570857,7.898624420166016
80500,21.0,17.578395831246947,12.835112571716309
81000,18.0,18.33030277982336,10.454992294311523
81500,14.0,14.2828568570857,4.094768524169922
82000,18.0,11.661903789690601,10.43744945526123
82500,19.0,18.138357147217054,6.326518535614014
83000,12.0,12.489995996796797,11.603763580322266
83500,7.0,9.0,9.769927978515625
84000,13.0,16.76305461424021,3.354417562484741
84500,10.0,7.745966692414834,7.092347145080566
85000,28.0,25.612496949731394,17.823657989501953
85500,17.0,11.0,10.54911994934082
86000,21.0,25.865034312755125,3.8525137901306152
86500,12.0,15.362291495737216,7.077040195465088
87000,14.0,14.2828568570857,12.716805458068848
87500,16.0,17.435595774162696,11.352672576904297
88000,5.0,9.219544457292887,20.406696319580078
88500,8.0,14.696938456699069,7.899887561798096
89000,11.0,11.357816691600547,15.544755935668945
89500,12.0,17.204650534085253,2.660423755645752
90000,7.0,4.58257569495584,7.34658145904541
90500,12.0,8.717797887081348,2.8986167907714844
91000,14.0,9.16515138991168,1.5068790912628174
91500,11.0,11.357816691600547,7.873100280761719
92000,13.0,12.68857754044952,13.936172485351562
92500,16.0,12.0,5.892936706542969
93000,10.0,10.954451150103322,20.25298309326172
93500,12.0,12.489995996796797,4.49259614944458
94000,10.0,14.142135623730951,8.238363265991211
94500,18.0,18.33030277982336,7.908170700073242
95000,9.0,14.45683229480096,6.339079856872559
95500,23.0,13.45362404707371,9.833657264709473
96000,10.0,14.142135623730951,6.558478355407715
96500,7.0,11.874342087037917,6.2380170822143555
97000,5.0,5.0,8.098357200622559
97500,2.0,6.0,14.430353164672852
98000,5.0,9.219544457292887,7.0525712966918945
98500,7.0,9.0,21.365177154541016
99000,13.0,14.866068747318506,12.56269359588623
99500,8.0,10.770329614269007,1.7352545261383057
100000,10.0,11.832159566199232,5.85784387588501
